id,dbf_id,name,text,card_set,data_first_seen,set_release_date,type,card_class,classes,rarity,cost,attack,health,durability,armor,spell_school,races,mechanics,artist,legendary,n_balance_changes,is_reprint,n_printings,original_id,flavor
REV_942,77615,Relic Vault,The next Relic you play this turn casts twice.,REVENDRETH,2022-07-20,,LOCATION,DEMONHUNTER,DEMONHUNTER,RARE,2,0,2,0,0,NONE,,LOCATION,L. Lullabi & K. Turovec,False,1,False,2,REV_942,"Holds Sire Denathrius' most prized possession - his teddy bear, Jeremy Bearimy."
REV_337,78262,Riot!,Your minions can't be reduced below 1 Health this turn. They each attack a random enemy minion.,REVENDRETH,2022-07-20,,SPELL,WARRIOR,WARRIOR,EPIC,2,0,0,0,0,NONE,,,Anton Zemskov,False,0,False,2,REV_337,"No, Blizzard!"
REV_351,78267,Roosting Gargoyle,Battlecry: Give a friendly Beast +2 Attack.,REVENDRETH,2022-07-20,,MINION,NEUTRAL,NEUTRAL,COMMON,2,2,3,0,0,NONE,,BATTLECRY,Matt Dixon,False,0,False,2,REV_351,Jalapeñas!
REV_939,77557,Serrated Bone Spike,"Deal 3 damage to a minion. If it dies, your next card this turn costs (2) less.",REVENDRETH,2022-07-20,,SPELL,ROGUE,ROGUE,RARE,2,0,0,0,0,NONE,,,Alex Stone,False,0,False,2,REV_939,"Draka, in an attempt to help, threw them a bone."
REV_506,78111,Sinful Brand,"Brand an enemy minion. Whenever it takes damage, deal 1 damage to the enemy hero.",REVENDRETH,2022-07-20,,SPELL,DEMONHUNTER,DEMONHUNTER,EPIC,2,0,0,0,0,NONE,,,Juan Calle,False,2,False,2,REV_506,My brand!
REV_945,77714,Sketchy Stranger,Battlecry: Discover a Secret from another class.,REVENDRETH,2022-07-20,,MINION,NEUTRAL,NEUTRAL,COMMON,2,2,2,0,0,NONE,,BATTLECRY|DISCOVER,Angelina Chernyak,False,0,False,2,REV_945,More of a 'Painted Stranger' if you ask me.
REV_360,78412,Spirit Poacher,Battlecry: Summon a random Dormant Wildseed.,REVENDRETH,2022-07-20,,MINION,HUNTER,HUNTER,RARE,2,2,2,0,0,NONE,,BATTLECRY,Angelina Chernyak,False,0,False,2,REV_360,Always poach from your local spirit shelter.
REV_827,77150,Sticky Situation,"Secret: After your opponent casts a spell, summon a 3/4 Spider with Stealth.",REVENDRETH,2022-07-20,,SPELL,ROGUE,ROGUE,COMMON,2,0,0,0,0,NONE,,SECRET,L. Lullabi & K. Turovec,False,0,False,2,REV_827,"""Now this is what I'd call..."" ""...just shut up."""
REV_371,79147,Vile Library,Give a friendly minion +1/+1. Repeat for each Imp you control.,REVENDRETH,2022-07-20,,LOCATION,WARLOCK,WARLOCK,RARE,2,0,2,0,0,NONE,,LOCATION,BOSi Studio,False,2,False,2,REV_371,What type of vial library has 0 vials in it!?
REV_845,84169,Volatile Skeleton,Deathrattle: Deal 2 damage to a random enemy.,REVENDRETH,2022-07-20,,MINION,NEUTRAL,NEUTRAL,COMMON,2,2,2,0,0,NONE,UNDEAD,DEATHRATTLE,Jason Kang,False,0,False,2,REV_845,These ice sculpures look so realistic!
REV_960,78375,Ashen Elemental,"Battlecry: Whenever your opponent draws a card next turn, they take 2 damage.",REVENDRETH,2022-07-20,,MINION,NEUTRAL,NEUTRAL,EPIC,3,2,4,0,0,NONE,ELEMENTAL,BATTLECRY,Ian Ameling,False,0,False,2,REV_960,"""The castle was nice but the fireplaces were too small - 2/5 stars"""
REV_290,82310,Cathedral of Atonement,Give a minion +2/+1 and draw a card.,REVENDRETH,2022-07-20,,LOCATION,PRIEST,PRIEST,RARE,3,0,3,0,0,NONE,,LOCATION,L. Lullabi & K. Turovec,False,0,False,2,REV_290,You'll actually find more than one tonement here.
REV_916,76968,Creepy Painting,"After another minion dies, become a copy of it.",REVENDRETH,2022-07-20,,MINION,NEUTRAL,NEUTRAL,COMMON,3,0,6,0,0,NONE,,,Vladimir Kafanov,False,0,False,2,REV_916,"I do not like this painting, Harth. Its smug aura mocks me."
REV_023,79990,Demolition Renovator,Tradeable Battlecry: Destroy an enemy location.,REVENDRETH,2022-07-20,,MINION,NEUTRAL,NEUTRAL,EPIC,3,3,3,0,0,NONE,,BATTLECRY|TRADEABLE,Mike Sass,False,2,False,2,REV_023,"""Look, the Sire said he wanted something more open concept..."""
REV_020,79992,Dinner Performer,Battlecry: Summon a random minion from your deck that you can afford to play.,REVENDRETH,2022-07-20,,MINION,NEUTRAL,NEUTRAL,COMMON,3,2,3,0,0,NONE,,BATTLECRY,Vladimir Kafanov,False,0,False,2,REV_020,BANG!
REV_378,79784,Forensic Duster,Battlecry: Your opponent's minions cost (1) more next turn.,REVENDRETH,2022-07-20,,MINION,NEUTRAL,NEUTRAL,COMMON,3,3,4,0,0,NONE,,BATTLECRY,Grace Liu,False,0,False,2,REV_378,"He had plenty of experience with dusting things from his time as a butler, so when a murder was committed he saw a real job opportunity!"
REV_959,78275,Ghastly Gravedigger,"Battlecry: If you control a Secret, choose a card in your opponent's hand to shuffle into their deck.",REVENDRETH,2022-07-20,,MINION,ROGUE,ROGUE,EPIC,3,4,3,0,0,NONE,,BATTLECRY,L. Lullabi & K. Turovec,False,0,False,2,REV_959,Some people take their secrets to the grave.
REV_333,78202,Hedge Maze,Trigger a friendly minion's Deathrattle.,REVENDRETH,2022-07-20,,LOCATION,DRUID,DRUID,RARE,3,0,2,0,0,NONE,,LOCATION,Michaela Nienaber,False,0,False,2,REV_333,"If you keep seeing a statue of the Sire, you’re not going in circles. There’s just so many of them."
REV_253,77368,Identity Theft,Discover a copy of a card from your opponent's hand and deck.,REVENDRETH,2022-07-20,,SPELL,PRIEST,PRIEST,COMMON,3,0,0,0,0,SHADOW,,DISCOVER,Zoltan Boros,False,0,False,2,REV_253,"Identity theft is not a joke, Jim!"
REV_933,77311,Imbued Axe,"After your hero attacks, give your damaged minions +1/+2. Infuse (@): +2/+2 instead.",REVENDRETH,2022-07-20,,WEAPON,WARRIOR,WARRIOR,COMMON,3,2,3,0,0,NONE,,INFUSE,Tanamaes Leejierasaes,False,2,False,2,REV_933,Technically it's a Yet-to-be-Imbued Axe.
REV_377,79535,Invitation Courier,"After a card is added to your hand from another class, copy it.",REVENDRETH,2022-07-20,,MINION,NEUTRAL,NEUTRAL,RARE,3,3,4,0,0,NONE,,,Matt Dixon,False,0,False,2,REV_377,Sending mail via steward is soooo old school.
REV_509,78123,Magnifying Glaive,"After your hero attacks, draw until you have 3 cards.",REVENDRETH,2022-07-20,,WEAPON,DEMONHUNTER,DEMONHUNTER,COMMON,3,3,2,0,0,NONE,,,Christopher Hayes,False,2,False,2,REV_509,Vengeance!
REV_947,78080,Muckborn Servant,Taunt Battlecry: Discover a Paladin card.,REVENDRETH,2022-07-20,,MINION,PALADIN,PALADIN,COMMON,3,2,4,0,0,NONE,,BATTLECRY|DISCOVER|TAUNT,Matt Dixon,False,0,False,2,REV_947,Party guests never tip as well as the patrons in Bob's tavern.
REV_022,79935,Murloc Holmes,Battlecry: Solve 3 Clues about your opponent's cards to get copies of them.,REVENDRETH,2022-07-20,,MINION,NEUTRAL,NEUTRAL,LEGENDARY,3,3,4,0,0,NONE,MURLOC,BATTLECRY,Matt Dixon,True,0,False,2,REV_022,"When you have eliminated the imfroggable, whatever remains, however uncroakable, must be the truth."
REV_602,84356,Nightcloak Sanctum,Freeze a minion. Summon a 2/2 Volatile Skeleton.,REVENDRETH,2022-07-20,,LOCATION,MAGE,MAGE,RARE,3,0,3,0,0,NONE,,LOCATION,Evgeniy Dlinnov,False,2,False,2,REV_602,For VIPs only. (Very Infused Person)
REV_935,77366,Party Favor Totem,"At the end of your turn, summon a random basic Totem. Infuse (@): Summon two instead.",REVENDRETH,2022-07-20,,MINION,SHAMAN,SHAMAN,RARE,3,0,3,0,0,NONE,TOTEM,INFUSE,Konstantin Turovec,False,0,False,2,REV_935,It's the gift (totem) that keeps on giving (totems)!
REV_250,77306,Pelagos,"After you cast a spell on a friendly minion, set its Attack and Health to the higher of the two.",REVENDRETH,2022-07-20,,MINION,PRIEST,PRIEST,LEGENDARY,3,1,6,0,0,NONE,,,Arthur Gimaldinov,True,0,False,2,REV_250,He's a great judge of character.
REV_336,78261,Plot of Sin,Summon two 2/2 Treants. Infuse (@): Two 5/5 Ancients instead.,REVENDRETH,2022-07-20,,SPELL,DRUID,DRUID,RARE,3,0,0,0,0,NATURE,,INFUSE,Grace Liu,False,0,False,2,REV_336,"It's a great plot, but it's riddled with holes."
REV_924,76982,Primordial Wave,Transform enemy minions into ones that cost (1) less and friendly minions into ones that cost (1) more.,REVENDRETH,2022-07-20,,SPELL,SHAMAN,SHAMAN,EPIC,3,0,0,0,0,NATURE,,,Zoltan Boros,False,0,False,2,REV_924,A primordial hello to you too!
REV_943,77616,Relic of Phantasms,Summon two @/@ Spirits. Improve your future Relics.,REVENDRETH,2022-07-20,,SPELL,DEMONHUNTER,DEMONHUNTER,RARE,3,0,0,0,0,NONE,,,Hideaki Takamura,False,0,False,2,REV_943,"Xy'mox chuckled. ""You mean the Chaos Emerald?"""
REV_948,78081,Service Bell,Discover a Class card from your deck and draw all copies of it.,REVENDRETH,2022-07-20,,SPELL,PALADIN,PALADIN,RARE,3,0,0,0,0,NONE,,DISCOVER,Vika Yarova,False,0,False,2,REV_948,"The bell tolls for us! Waiter, we need more water!"
REV_374,79142,Shadowborn,Deathrattle: Reduce the Cost of the highest Cost Shadow spell in your hand by (3).,REVENDRETH,2022-07-20,,MINION,WARLOCK,WARLOCK,COMMON,3,3,3,0,0,NONE,BEAST,DEATHRATTLE,Mauricio Herrera,False,0,False,2,REV_374,You merely adopted the shadows; I was born in them!
REV_750,82369,Sinstone Graveyard,Summon a @/@ Ghost. (Has +1/+1 for each other card you played this turn!),REVENDRETH,2022-07-20,,LOCATION,ROGUE,ROGUE,RARE,3,0,2,0,0,NONE,,LOCATION,Christopher Hayes,False,2,False,2,REV_750,"A graveyard in the realm of the dead; a bit redundant, don't you think?"
REV_504,77642,Solid Alibi,"Until your next turn, your hero can only take 1 damage at a time.",REVENDRETH,2022-07-20,,SPELL,MAGE,MAGE,EPIC,3,0,0,0,0,FROST,,,Jakub Kasper,False,1,False,2,REV_504,That pillow knows too much…
REV_364,78420,Stag Charge,Deal 3 damage. Summon a random Dormant Wildseed.,REVENDRETH,2022-07-20,,SPELL,HUNTER,HUNTER,EPIC,3,0,0,0,0,NONE,,,Eva Widermann,False,0,False,2,REV_364,Stag! You’re it!
REV_955,78146,Stewart the Steward,Deathrattle: Give the next Silver Hand Recruit you summon +3/+3 and this Deathrattle.,REVENDRETH,2022-07-20,,MINION,PALADIN,PALADIN,LEGENDARY,3,3,3,0,0,NONE,,DEATHRATTLE,James Ryman,True,0,False,2,REV_955,How many bites does it take to get the center of an hors d'oeuvre?
REV_239,76922,Suffocating Shadows,"When you play or discard this, destroy a random enemy minion.",REVENDRETH,2022-07-20,,SPELL,WARLOCK,WARLOCK,RARE,3,0,0,0,0,SHADOW,,,James Ryman,False,0,False,2,REV_239,"""Reading is good for you,"" they said."
REV_006,75910,Suspicious Pirate,"Battlecry: Discover a weapon. If your opponent guesses your choice, they get a copy.",REVENDRETH,2022-07-20,,MINION,WARRIOR,WARRIOR,RARE,3,3,4,0,0,NONE,PIRATE,BATTLECRY|DISCOVER,Caroline Gariba,False,0,False,2,REV_006,EVERY party should be a costume party.
REV_011,78405,The Harvester of Envy,"After you play a card copied from the opponent, steal the original.",REVENDRETH,2022-07-20,,MINION,PRIEST,PRIEST,LEGENDARY,3,4,3,0,0,NONE,,,James Ryman,True,0,False,2,REV_011,"""Ah, permission shmermission! You can borrow anything you want, anytime, as long as if you give it back before it's missed. Everyone knows that! Right?"""
REV_516,78508,Vengeful Visage,"Secret: After an enemy minion attacks your hero, summon a copy of it to attack the enemy hero.",REVENDRETH,2022-07-20,,SPELL,MAGE,MAGE,EPIC,3,0,0,0,0,NONE,,SECRET,Mooncolony,False,0,False,2,REV_516,"The mirror shows us nothing less than the deepest, darkest desire of our hearts: to go face."
REV_361,78416,Wild Spirits,Summon two different Dormant Wildseeds. Make your Wildseeds awaken 1 turn sooner.,REVENDRETH,2022-07-20,,SPELL,HUNTER,HUNTER,EPIC,3,0,0,0,0,NATURE,,,Konstantin Turovec,False,0,False,2,REV_361,"Wait, this card just released! It should be Standard Spirits!"
REV_925,76985,Baroness Vashj,"If this would transform into a minion, summon that minion instead.",REVENDRETH,2022-07-20,,MINION,SHAMAN,SHAMAN,LEGENDARY,4,3,6,0,0,NONE,NAGA,,Zoltan Boros,True,0,False,1,REV_925,"Vashj was supposed to make an appearance in ""The Sunken City,"" but after a freak accident in ""Ashes of Outland,"" she ended up here."
REV_248,77300,Boon of the Ascended,Give a minion +2 Health. Summon a Kyrian with its stats and Taunt.,REVENDRETH,2022-07-20,,SPELL,PRIEST,PRIEST,EPIC,4,0,0,0,0,HOLY,,,Arthur Gimaldinov,False,2,False,2,REV_248,"Ascension is not some external power granted to you, it is the power you find within yourself."
REV_958,78156,Buffet Biggun,Battlecry: Summon two Silver Hand Recruits. Infuse (@): Give them +2 Attack and Divine Shield.,REVENDRETH,2022-07-20,,MINION,PALADIN,PALADIN,COMMON,4,2,4,0,0,NONE,,BATTLECRY|INFUSE,Jakub Kasper,False,0,False,2,REV_958,"""Look, I just want to know what kind of monster put raisins in this."""
REV_334,78222,Burden of Pride,"Summon three 1/3 Jailers with Taunt. If you have 20 or less Health, give them +1/+1.",REVENDRETH,2022-07-20,,SPELL,WARRIOR,WARRIOR,EPIC,4,0,0,0,0,NONE,,,Vlad Botos,False,0,False,2,REV_334,A group of burdens is called a pride.
REV_513,78371,Chatty Bartender,"At the end of your turn, if you control a Secret, deal 2 damage to all enemies.",REVENDRETH,2022-07-20,,MINION,MAGE,MAGE,COMMON,4,4,4,0,0,NONE,,,Vika Yarova,False,0,False,2,REV_513,"""So a Venthyr, an Old God, and a Tauren walk into a bar…"""
REV_505,77659,Cold Case,Summon two 2/2 Volatile Skeletons. Gain 4 Armor.,REVENDRETH,2022-07-20,,SPELL,MAGE,MAGE,COMMON,4,0,0,0,0,FROST,,,Matt Dixon,False,0,False,2,REV_505,And that's why you keep your skeletons in your closet instead of your freezer.
REV_936,77428,Crud Caretaker,Battlecry: Summon a 3/5 Elemental with Taunt.,REVENDRETH,2022-07-20,,MINION,SHAMAN,SHAMAN,COMMON,4,1,1,0,0,NONE,,BATTLECRY,Matt Dixon,False,0,False,2,REV_936,All it takes is a little love and a LOT of junk!
REV_901,75876,Dispossessed Soul,"Battlecry: If you control a location, Discover a copy of a card in your deck.",REVENDRETH,2022-07-20,,MINION,NEUTRAL,NEUTRAL,RARE,4,4,5,0,0,NONE,UNDEAD,BATTLECRY|DISCOVER,Angelica Alieva,False,0,False,2,REV_901,I'm afraid it came as a great shock to her when she died.
REV_829,77152,Halkias,Stealth. Deathrattle: Store Halkias's soul inside of a friendly Secret. It resummons Halkias when triggered.,REVENDRETH,2022-07-20,,MINION,ROGUE,ROGUE,LEGENDARY,4,5,4,0,0,NONE,ELEMENTAL,DEATHRATTLE|STEALTH,L. Lullabi & K. Turovec,True,1,False,2,REV_829,Everybody tough until the sinstones start walking.
REV_510,78125,Kryxis the Voracious,Battlecry: Discard your hand. Deathrattle: Draw 3 cards.,REVENDRETH,2022-07-20,,MINION,DEMONHUNTER,DEMONHUNTER,LEGENDARY,4,7,7,0,0,NONE,,BATTLECRY|DEATHRATTLE,Juan Calle,True,0,False,2,REV_510,Tried intermittent fasting. It didn't stick.
REV_244,77056,Mischievous Imp,Battlecry: Summon a copy of this. Infuse (@): Summon two copies instead.,REVENDRETH,2022-07-20,,MINION,WARLOCK,WARLOCK,RARE,4,3,3,0,0,NONE,DEMON,BATTLECRY|INFUSE,Anton Zemskov,False,0,False,2,REV_244,"Why is it when something happens, it is always you three?"
REV_957,78155,Murlocula,Lifesteal Infuse (@): This costs (0).,REVENDRETH,2022-07-20,,MINION,NEUTRAL,NEUTRAL,COMMON,4,3,4,0,0,NONE,UNDEAD|MURLOC,INFUSE|LIFESTEAL,Matt Dixon,False,0,False,2,REV_957,"The best part of Murlocula is when he said ""IT'S MRRGLIN' TIME"" and totally mrrgled those guys."
REV_515,78397,"Orion, Mansion Manager","After a friendly Secret is revealed, cast a different Mage Secret and gain +2/+2.",REVENDRETH,2022-07-20,,MINION,MAGE,MAGE,LEGENDARY,4,3,5,0,0,NONE,,,Anton Zemskov,True,0,False,2,REV_515,The secrets of the universe are vast... and will be revealed sometime later this game.
REV_247,77299,Partner in Crime,Battlecry: Summon a copy of this minion at the end of your turn.,REVENDRETH,2022-07-20,,MINION,PRIEST,PRIEST,COMMON,4,2,5,0,0,NONE,,BATTLECRY,Adam Byrne,False,0,False,2,REV_247,"""You know what we need? Some rope."" ""That's stupid. Name one thing you'd need a rope for."""
REV_826,77149,Private Eye,Battlecry: Cast a Secret from your deck. Combo: Cast 2 instead.,REVENDRETH,2022-07-20,,MINION,ROGUE,ROGUE,COMMON,4,3,4,0,0,NONE,,BATTLECRY|COMBO,Arthur Bozonnet,False,0,False,2,REV_826,Eye see what you did there.
REV_900,75868,Scuttlebutt Ghoul,"Taunt Battlecry: If you control a Secret, summon a copy of this.",REVENDRETH,2022-07-20,,MINION,NEUTRAL,NEUTRAL,COMMON,4,2,5,0,0,NONE,,BATTLECRY|TAUNT,Vlad Botos,False,1,False,2,REV_900,"No 'if's, 'and's, or 'scuttlebutt's'!"
REV_352,78268,Stonebound Gargon,Rush Infuse (@): Also damages the minions next to whomever this attacks.,REVENDRETH,2022-07-20,,MINION,HUNTER,HUNTER,COMMON,4,3,5,0,0,NONE,BEAST,INFUSE|RUSH,Patrik Bjorkstrom,False,0,False,2,REV_352,"Really good at ""stay."""
REV_921,76977,The Stonewright,"Battlecry: For the rest of the game, your Totems have +2 Attack.",REVENDRETH,2022-07-20,,MINION,SHAMAN,SHAMAN,LEGENDARY,4,5,4,0,0,NONE,,BATTLECRY,Sergey Tsvelykh,True,0,False,2,REV_921,She wrights stone better than she reads it.
REV_318,77761,Widowbloom Seedsman,Battlecry: Draw a Nature spell. Gain an empty Mana Crystal.,REVENDRETH,2022-07-20,,MINION,DRUID,DRUID,EPIC,4,3,2,0,0,NONE,,BATTLECRY,Matt Dixon,False,0,False,2,REV_318,Sometimes a blue thumb is better than a green one.
REV_363,78419,Ara'lon,Battlecry: Summon one of each Dormant Wildseed.,REVENDRETH,2022-07-20,,MINION,HUNTER,HUNTER,LEGENDARY,5,4,5,0,0,NONE,,BATTLECRY,Melvin Chan,True,0,False,2,REV_363,"If I had a nickel for every time a Hunter Legendary minion in Castle Nathria summoned three different companions, I'd have two nickels - which isn't a lot, but it's weird that it happened twice."
REV_252,77370,Clean the Scene,Destroy all minions with 3 or less Attack. Infuse (@): 6 or less.,REVENDRETH,2022-07-20,,SPELL,PRIEST,PRIEST,RARE,5,0,0,0,0,HOLY,,INFUSE,Daniil Kudriavtsev,False,0,False,2,REV_252,Not even the holy Light can get anima out of white silk.
REV_310,77525,Death Blossom Whomper,Battlecry: Draw a Deathrattle minion and gain its Deathrattle.,REVENDRETH,2022-07-20,,MINION,DRUID,DRUID,COMMON,5,6,5,0,0,NONE,,BATTLECRY,L. Lullabi & K. Turovec,False,3,False,2,REV_310,We call her Audrey II. She was named after her mother.
REV_961,78393,Elitist Snob,"Battlecry: For each Paladin card in your hand, randomly gain Divine Shield, Lifesteal, Rush, or Taunt.",REVENDRETH,2022-07-20,,MINION,PALADIN,PALADIN,EPIC,5,3,4,0,0,NONE,,BATTLECRY,Anzka Nguyen,False,0,False,2,REV_961,"""I heard the Sire invited a Murloc! How dreadful!"""
REV_019,79932,Famished Fool,Battlecry: Draw a card. Infuse (@): Draw 3 instead.,REVENDRETH,2022-07-20,,MINION,NEUTRAL,NEUTRAL,RARE,5,3,5,0,0,NONE,,BATTLECRY|INFUSE,Konstantin Turovec,False,0,False,2,REV_019,"He's not hungry for food, he's starving for attention!"
REV_373,79111,Lady Darkvein,Battlecry: Summon two 2/1 Shades. Each gains a Deathrattle to cast your last Shadow spell.,REVENDRETH,2022-07-20,,MINION,WARLOCK,WARLOCK,LEGENDARY,5,3,6,0,0,NONE,,BATTLECRY,Alex Horley Orlandelli,True,0,False,2,REV_373,You're so vein. I bet you think this flavor text is about you.
REV_837,78133,Muck Plumber,ALL minions cost (2) more.,REVENDRETH,2022-07-20,,MINION,NEUTRAL,NEUTRAL,COMMON,5,5,5,0,0,NONE,,AURA,Arthur Bozonnet,False,0,False,2,REV_837,"If you drink muck, you go to the Maw before you die."
REV_940,77558,Necrolord Draka,"Battlecry: Equip a @/3 Dagger. (+1 Attack for each other card you played this turn, up to 10!)",REVENDRETH,2022-07-20,,MINION,ROGUE,ROGUE,LEGENDARY,5,3,4,0,0,NONE,,BATTLECRY,Trent Kaniuga,True,2,False,2,REV_940,"We originally planned on giving Rogue a Legendary minion called ""The Moon"", but SOMEONE jumped in the frame."
REV_508,78122,Relic of Dimensions,Draw two cards and reduce their Cost by (@). Improve your future Relics.,REVENDRETH,2022-07-20,,SPELL,DEMONHUNTER,DEMONHUNTER,EPIC,5,0,0,0,0,NONE,,,Evgeniy Dlinnov,False,2,False,2,REV_508,"A glaive is a glaive, but a mystery box could be anything! It could even be a glaive!"
REV_372,79108,Shadow Waltz,"Summon a 3/5 Shadow with Taunt. If a minion died this turn, summon another.",REVENDRETH,2022-07-20,,SPELL,WARLOCK,WARLOCK,COMMON,5,0,0,0,0,SHADOW,,,Dave Greco,False,0,False,2,REV_372,"They're dancing to one of Rin's demonic symphonies. Her music might not be famous now, but just you wait!"
REV_251,77308,Sinrunner,Deathrattle: Destroy a random enemy minion.,REVENDRETH,2022-07-20,,MINION,NEUTRAL,NEUTRAL,COMMON,5,6,5,0,0,NONE,UNDEAD|BEAST,DEATHRATTLE,Eva Widermann,False,0,False,2,REV_251,Blanchy was said to be an affectionate and well-behaved horse in life. How she ended up in Revendreth? We're too afraid to ask.
REV_946,78079,Steamcleaner,Battlecry: Destroy ALL cards in both players' decks that didn't start there.,REVENDRETH,2022-07-20,,MINION,NEUTRAL,NEUTRAL,RARE,5,5,5,0,0,NONE,MECHANICAL,BATTLECRY,Daniil Kudriavtsev,False,0,False,2,REV_946,Business is slow since the anima shortage began. Things just don't get stained like they used to!
REV_013,79559,Stoneborn Accuser,"Infuse (@): Gain ""Battlecry: Deal 5 damage.""",REVENDRETH,2022-07-20,,MINION,NEUTRAL,NEUTRAL,COMMON,5,5,5,0,0,NONE,,INFUSE,Vladimir Kafanov,False,0,False,2,REV_013,"""I SAW THEM VENT, I SWEAR!"""
REV_012,79557,Bog Beast,Taunt Deathrattle: Summon a 2/4 Muckmare with Taunt.,REVENDRETH,2022-07-20,,MINION,NEUTRAL,NEUTRAL,COMMON,6,3,6,0,0,NONE,,DEATHRATTLE|TAUNT,Konstantin Turovec,False,0,False,2,REV_012,I'm sure at least one of those bones is from an actual beast.
